,content,class,species,filename
7976,LeafScan,55,Pistacia lentiscus L.,14495.jpg
7977,LeafScan,30713,Quercus palustris Münchh.,40760.jpg
7978,LeafScan,3958,Phillyrea angustifolia L.,34081.jpg
7979,LeafScan,3956,Olea europaea L.,88286.jpg
7980,LeafScan,30249,Nerium oleander L.,34171.jpg
7981,LeafScan,5124,Populus alba L.,84273.jpg
7982,LeafScan,6367,Ruscus aculeatus L.,55510.jpg
7983,LeafScan,5128,Populus nigra L.,17597.jpg
7984,LeafScan,2475,Cornus mas L.,46558.jpg
7985,LeafScan,661,Cichorium intybus L.,104120.jpg
7986,LeafScan,54,Cotinus coggygria Scop.,2452.jpg
7987,LeafScan,14900,Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.,56059.jpg
7988,LeafScan,4721,Crataegus monogyna Jacq.,48285.jpg
7989,LeafScan,4379,Punica granatum L.,23868.jpg
7990,LeafScan,4379,Punica granatum L.,43170.jpg
7991,LeafScan,4616,Paliurus spina-christi Mill.,72945.jpg
7992,LeafScan,3750,Laurus nobilis L.,9652.jpg
7993,LeafScan,1331,Ostrya carpinifolia Scop.,107249.jpg
7994,LeafScan,59,Rhus coriaria L.,101541.jpg
7995,LeafScan,4721,Crataegus monogyna Jacq.,29067.jpg
7996,LeafScan,2641,Elaeagnus angustifolia L.,39552.jpg
7997,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,49992.jpg
7998,LeafScan,3942,Fraxinus angustifolia Vahl,84119.jpg
7999,LeafScan,3750,Laurus nobilis L.,80665.jpg
8000,LeafScan,14872,Ulmus minor Mill.,86724.jpg
8001,LeafScan,4840,Prunus laurocerasus L.,91211.jpg
8002,LeafScan,1325,Betula pendula Roth,52500.jpg
8003,LeafScan,329,Hedera helix L.,55059.jpg
8004,LeafScan,3942,Fraxinus angustifolia Vahl,53938.jpg
8005,LeafScan,3942,Fraxinus angustifolia Vahl,94987.jpg
8006,LeafScan,3282,Quercus cerris L.,39642.jpg
8007,LeafScan,6367,Ruscus aculeatus L.,21127.jpg
8008,LeafScan,3962,Syringa vulgaris L.,1552.jpg
8009,LeafScan,7305,Juniperus oxycedrus L.,3808.jpg
8010,LeafScan,1973,Viburnum tinus L.,80066.jpg
8011,LeafScan,14803,Tilia platyphyllos Scop.,107936.jpg
8012,LeafScan,2689,Euphorbia characias L.,75489.jpg
8013,LeafScan,3124,Robinia pseudoacacia L.,93551.jpg
8014,LeafScan,59,Rhus coriaria L.,103640.jpg
8015,LeafScan,42933,Photinia serrulata Lindl.,11731.jpg
8016,LeafScan,55,Pistacia lentiscus L.,38389.jpg
8017,LeafScan,5634,Celtis australis L.,73540.jpg
8018,LeafScan,4842,Prunus mahaleb L.,80290.jpg
8019,LeafScan,54,Cotinus coggygria Scop.,33598.jpg
8020,LeafScan,4719,Crataegus laevigata (Poir.) DC.,83428.jpg
8021,LeafScan,14872,Ulmus minor Mill.,4739.jpg
8022,LeafScan,14872,Ulmus minor Mill.,61466.jpg
8023,LeafScan,1467,Albizia julibrissin Durazz.,62849.jpg
8024,LeafScan,44462,Pittosporum tenuifolium Gaertn.,101605.jpg
8025,LeafScan,2689,Euphorbia characias L.,38172.jpg
8026,LeafScan,2631,Diospyros kaki L.f.,90339.jpg
8027,LeafScan,8523,Acer monspessulanum L.,95392.jpg
8028,LeafScan,5131,Populus tremula L.,25615.jpg
8029,LeafScan,5124,Populus alba L.,101879.jpg
8030,LeafScan,54,Cotinus coggygria Scop.,12088.jpg
8031,LeafScan,4763,Crataegus germanica (L.) Kuntze,42024.jpg
8032,LeafScan,329,Hedera helix L.,4138.jpg
8033,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,106759.jpg
8034,LeafScan,2648,Arbutus unedo L.,84951.jpg
8035,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,28243.jpg
8036,LeafScan,29973,Asplenium scolopendrium L.,39741.jpg
8037,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,44387.jpg
8038,LeafScan,14572,Sorbus intermedia (Ehrh.) Pers.,84136.jpg
8039,LeafScan,329,Hedera helix L.,107161.jpg
8040,LeafScan,4847,Prunus spinosa L.,11063.jpg
8041,LeafScan,3296,Quercus rubra L.,100325.jpg
8042,LeafScan,5771,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,103902.jpg
8043,LeafScan,32422,Perovskia atriplicifolia Benth.,39421.jpg
8044,LeafScan,4379,Punica granatum L.,106390.jpg
8045,LeafScan,329,Hedera helix L.,88130.jpg
8046,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,3562.jpg
8047,LeafScan,329,Hedera helix L.,51123.jpg
8048,LeafScan,30040,Cercis siliquastrum L.,51975.jpg
8049,LeafScan,1973,Viburnum tinus L.,2104.jpg
8050,LeafScan,4620,Rhamnus cathartica L.,98908.jpg
8051,LeafScan,3962,Syringa vulgaris L.,112847.jpg
8052,LeafScan,1842,Buxus sempervirens L.,81385.jpg
8053,LeafScan,11,Acer pseudoplatanus L.,30433.jpg
8054,LeafScan,5128,Populus nigra L.,19956.jpg
8055,LeafScan,30122,Fagus sylvatica L.,112630.jpg
8056,LeafScan,1325,Betula pendula Roth,78028.jpg
8057,LeafScan,30249,Nerium oleander L.,104812.jpg
8058,LeafScan,44462,Pittosporum tenuifolium Gaertn.,94736.jpg
8059,LeafScan,2648,Arbutus unedo L.,104781.jpg
8060,LeafScan,4616,Paliurus spina-christi Mill.,2588.jpg
8061,LeafScan,5156,Salix fragilis L.,75946.jpg
8062,LeafScan,1328,Carpinus betulus L.,67988.jpg
8063,LeafScan,30236,Mentha longifolia (L.) Huds.,65490.jpg
8064,LeafScan,4719,Crataegus laevigata (Poir.) DC.,89880.jpg
8065,LeafScan,2689,Euphorbia characias L.,16457.jpg
8066,LeafScan,1973,Viburnum tinus L.,13883.jpg
8067,LeafScan,1325,Betula pendula Roth,56675.jpg
8068,LeafScan,1837,Buddleja davidii Franch.,8138.jpg
8069,LeafScan,1329,Corylus avellana L.,55204.jpg
8070,LeafScan,4617,Rhamnus alaternus L.,2314.jpg
8071,LeafScan,4617,Rhamnus alaternus L.,76204.jpg
8072,LeafScan,6367,Ruscus aculeatus L.,42128.jpg
8073,LeafScan,4620,Rhamnus cathartica L.,6812.jpg
8074,LeafScan,3288,Quercus ilex L.,64874.jpg
8075,LeafScan,7305,Juniperus oxycedrus L.,82767.jpg
8076,LeafScan,1972,Viburnum opulus L.,47966.jpg
8077,LeafScan,3288,Quercus ilex L.,104431.jpg
8078,LeafScan,1329,Corylus avellana L.,58610.jpg
8079,LeafScan,4721,Crataegus monogyna Jacq.,23975.jpg
8080,LeafScan,30126,Ficus carica L.,92172.jpg
8081,LeafScan,54,Cotinus coggygria Scop.,46951.jpg
8082,LeafScan,3618,Origanum vulgare L.,75195.jpg
8083,LeafScan,54,Cotinus coggygria Scop.,43241.jpg
8084,LeafScan,1842,Buxus sempervirens L.,37487.jpg
8085,LeafScan,3283,Quercus coccifera L.,38942.jpg
8086,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,89613.jpg
8087,LeafScan,30325,Rosmarinus officinalis L.,80946.jpg
8088,LeafScan,661,Cichorium intybus L.,106839.jpg
8089,LeafScan,329,Hedera helix L.,43467.jpg
8090,LeafScan,1973,Viburnum tinus L.,69129.jpg
8091,LeafScan,8522,Acer campestre L.,68930.jpg
8092,LeafScan,1325,Betula pendula Roth,90619.jpg
8093,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,87025.jpg
8094,LeafScan,5602,Daphne cneorum L.,56329.jpg
8095,LeafScan,42933,Photinia serrulata Lindl.,32645.jpg
8096,LeafScan,1968,Sambucus nigra L.,47259.jpg
8097,LeafScan,30283,Pistacia terebinthus L.,78674.jpg
8098,LeafScan,29926,Acer platanoides L.,56966.jpg
8099,LeafScan,54,Cotinus coggygria Scop.,752.jpg
8100,LeafScan,3465,Aesculus hippocastanum L.,62413.jpg
8101,LeafScan,3962,Syringa vulgaris L.,89054.jpg
8102,LeafScan,14899,Viburnum lantana L.,18268.jpg
8103,LeafScan,5714,Vitex agnus-castus L.,78758.jpg
8104,LeafScan,8523,Acer monspessulanum L.,28182.jpg
8105,LeafScan,7483,Liquidambar styraciflua L.,36994.jpg
8106,LeafScan,4460,Anemone hepatica L.,104593.jpg
8107,LeafScan,29939,Alnus cordata (Loisel.) Duby,92409.jpg
8108,LeafScan,2689,Euphorbia characias L.,75552.jpg
8109,LeafScan,2918,Gleditsia triacanthos L.,42926.jpg
8110,LeafScan,3958,Phillyrea angustifolia L.,83669.jpg
8111,LeafScan,14872,Ulmus minor Mill.,34540.jpg
8112,LeafScan,3956,Olea europaea L.,21935.jpg
8113,LeafScan,3958,Phillyrea angustifolia L.,86107.jpg
8114,LeafScan,329,Hedera helix L.,78936.jpg
8115,LeafScan,3956,Olea europaea L.,4131.jpg
8116,LeafScan,8523,Acer monspessulanum L.,28904.jpg
8117,LeafScan,1328,Carpinus betulus L.,34333.jpg
8118,LeafScan,3291,Quercus petraea Liebl.,70423.jpg
8119,LeafScan,8523,Acer monspessulanum L.,106424.jpg
8120,LeafScan,329,Hedera helix L.,102903.jpg
8121,LeafScan,29917,Tilia dasystyla Stev.,9120.jpg
8122,LeafScan,1325,Betula pendula Roth,74560.jpg
8123,LeafScan,3288,Quercus ilex L.,109157.jpg
8124,LeafScan,5128,Populus nigra L.,46865.jpg
8125,LeafScan,14872,Ulmus minor Mill.,29132.jpg
8126,LeafScan,3505,Juglans nigra L.,48130.jpg
8127,LeafScan,2631,Diospyros kaki L.f.,17210.jpg
8128,LeafScan,1842,Buxus sempervirens L.,85398.jpg
8129,LeafScan,5634,Celtis australis L.,83435.jpg
8130,LeafScan,1973,Viburnum tinus L.,101505.jpg
8131,LeafScan,4094,Plantago lanceolata L.,5695.jpg
8132,LeafScan,4092,Plantago lagopus L.,7202.jpg
8133,LeafScan,4763,Crataegus germanica (L.) Kuntze,13330.jpg
8134,LeafScan,1329,Corylus avellana L.,20748.jpg
8135,LeafScan,3465,Aesculus hippocastanum L.,54510.jpg
8136,LeafScan,329,Hedera helix L.,38733.jpg
8137,LeafScan,30283,Pistacia terebinthus L.,111910.jpg
8138,LeafScan,3291,Quercus petraea Liebl.,24097.jpg
8139,LeafScan,7315,Ginkgo biloba L.,30696.jpg
8140,LeafScan,6367,Ruscus aculeatus L.,105363.jpg
8141,LeafScan,1948,Capparis spinosa L.,41991.jpg
8142,LeafScan,3956,Olea europaea L.,51849.jpg
8143,LeafScan,29924,Acer negundo L.,74315.jpg
8144,LeafScan,30131,Fraxinus excelsior L.,100978.jpg
8145,LeafScan,4840,Prunus laurocerasus L.,100017.jpg
8146,LeafScan,1973,Viburnum tinus L.,4160.jpg
8147,LeafScan,6367,Ruscus aculeatus L.,25330.jpg
8148,LeafScan,1973,Viburnum tinus L.,34552.jpg
8149,LeafScan,3288,Quercus ilex L.,46584.jpg
8150,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,48385.jpg
8151,LeafScan,59,Rhus coriaria L.,13251.jpg
8152,LeafScan,5149,Salix cinerea L.,41990.jpg
8153,LeafScan,4617,Rhamnus alaternus L.,87892.jpg
8154,LeafScan,44462,Pittosporum tenuifolium Gaertn.,78665.jpg
8155,LeafScan,14872,Ulmus minor Mill.,42093.jpg
8156,LeafScan,30249,Nerium oleander L.,93000.jpg
8157,LeafScan,42933,Photinia serrulata Lindl.,55407.jpg
8158,LeafScan,5128,Populus nigra L.,107542.jpg
8159,LeafScan,54,Cotinus coggygria Scop.,2735.jpg
8160,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,84075.jpg
8161,LeafScan,3288,Quercus ilex L.,75431.jpg
8162,LeafScan,3956,Olea europaea L.,38313.jpg
8163,LeafScan,1973,Viburnum tinus L.,75976.jpg
8164,LeafScan,6367,Ruscus aculeatus L.,20766.jpg
8165,LeafScan,4840,Prunus laurocerasus L.,88579.jpg
8166,LeafScan,42933,Photinia serrulata Lindl.,45204.jpg
8167,LeafScan,2631,Diospyros kaki L.f.,63538.jpg
8168,LeafScan,30008,Capsella bursa-pastoris (L.) Medik.,16870.jpg
8169,LeafScan,6367,Ruscus aculeatus L.,37549.jpg
8170,LeafScan,30131,Fraxinus excelsior L.,30707.jpg
8171,LeafScan,3435,Geranium robertianum L.,33900.jpg
8172,LeafScan,5131,Populus tremula L.,42096.jpg
8173,LeafScan,5634,Celtis australis L.,111582.jpg
8174,LeafScan,4762,Malus sylvestris Mill.,58064.jpg
8175,LeafScan,5634,Celtis australis L.,29969.jpg
8176,LeafScan,4996,Sorbus torminalis (L.) Crantz,71394.jpg
8177,LeafScan,11,Acer pseudoplatanus L.,81066.jpg
8178,LeafScan,5124,Populus alba L.,75486.jpg
8179,LeafScan,1842,Buxus sempervirens L.,62516.jpg
8180,LeafScan,5634,Celtis australis L.,98048.jpg
8181,LeafScan,30122,Fagus sylvatica L.,111809.jpg
8182,LeafScan,3797,Liriodendron tulipifera L.,9667.jpg
8183,LeafScan,54,Cotinus coggygria Scop.,93846.jpg
8184,LeafScan,29926,Acer platanoides L.,26548.jpg
8185,LeafScan,3506,Juglans regia L.,84512.jpg
8186,LeafScan,5714,Vitex agnus-castus L.,29298.jpg
8187,LeafScan,5128,Populus nigra L.,95836.jpg
8188,LeafScan,3958,Phillyrea angustifolia L.,36969.jpg
8189,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,12341.jpg
8190,LeafScan,3750,Laurus nobilis L.,80979.jpg
8191,LeafScan,30122,Fagus sylvatica L.,26170.jpg
8192,LeafScan,54,Cotinus coggygria Scop.,105193.jpg
8193,LeafScan,1329,Corylus avellana L.,40737.jpg
8194,LeafScan,11,Acer pseudoplatanus L.,42136.jpg
8195,LeafScan,5128,Populus nigra L.,38697.jpg
8196,LeafScan,2473,Aucuba japonica Thunb.,80142.jpg
8197,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,84515.jpg
8198,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,85814.jpg
8199,LeafScan,3288,Quercus ilex L.,70999.jpg
8200,LeafScan,3279,Castanea sativa Mill.,84551.jpg
8201,LeafScan,29924,Acer negundo L.,81804.jpg
8202,LeafScan,4460,Anemone hepatica L.,15110.jpg
8203,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,40315.jpg
8204,LeafScan,8775,Betula utilis D.Don,20988.jpg
8205,LeafScan,59,Rhus coriaria L.,7862.jpg
8206,LeafScan,1325,Betula pendula Roth,112865.jpg
8207,LeafScan,5148,Salix caprea L.,40913.jpg
8208,LeafScan,14872,Ulmus minor Mill.,93831.jpg
8209,LeafScan,1329,Corylus avellana L.,33760.jpg
8210,LeafScan,1973,Viburnum tinus L.,31147.jpg
8211,LeafScan,4616,Paliurus spina-christi Mill.,71038.jpg
8212,LeafScan,8631,Antirrhinum majus L.,87524.jpg
8213,LeafScan,6367,Ruscus aculeatus L.,34390.jpg
8214,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,57518.jpg
8215,LeafScan,4516,Ficaria verna Huds.,55043.jpg
8216,LeafScan,44462,Pittosporum tenuifolium Gaertn.,23998.jpg
8217,LeafScan,8523,Acer monspessulanum L.,20594.jpg
8218,LeafScan,329,Hedera helix L.,50882.jpg
8219,LeafScan,14872,Ulmus minor Mill.,105715.jpg
8220,LeafScan,1973,Viburnum tinus L.,43009.jpg
8221,LeafScan,329,Hedera helix L.,21172.jpg
8222,LeafScan,4843,Prunus padus L.,101040.jpg
8223,LeafScan,59,Rhus coriaria L.,28565.jpg
8224,LeafScan,30122,Fagus sylvatica L.,108542.jpg
8225,LeafScan,8775,Betula utilis D.Don,93866.jpg
8226,LeafScan,3279,Castanea sativa Mill.,36906.jpg
8227,LeafScan,5128,Populus nigra L.,112289.jpg
8228,LeafScan,2689,Euphorbia characias L.,35890.jpg
8229,LeafScan,30325,Rosmarinus officinalis L.,97745.jpg
8230,LeafScan,5131,Populus tremula L.,73610.jpg
8231,LeafScan,3956,Olea europaea L.,65482.jpg
8232,LeafScan,3849,Morus alba L.,102906.jpg
8233,LeafScan,30283,Pistacia terebinthus L.,39154.jpg
8234,LeafScan,1837,Buddleja davidii Franch.,31716.jpg
8235,LeafScan,14803,Tilia platyphyllos Scop.,96333.jpg
8236,LeafScan,4617,Rhamnus alaternus L.,3976.jpg
8237,LeafScan,3124,Robinia pseudoacacia L.,91198.jpg
8238,LeafScan,3136,Trifolium alpinum L.,35606.jpg
8239,LeafScan,1973,Viburnum tinus L.,75742.jpg
8240,LeafScan,8523,Acer monspessulanum L.,111091.jpg
8241,LeafScan,5131,Populus tremula L.,112225.jpg
8242,LeafScan,1973,Viburnum tinus L.,6984.jpg
8243,LeafScan,14872,Ulmus minor Mill.,45720.jpg
8244,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,80678.jpg
8245,LeafScan,7305,Juniperus oxycedrus L.,89076.jpg
8246,LeafScan,12,Acer saccharinum L.,14957.jpg
8247,LeafScan,30325,Rosmarinus officinalis L.,31379.jpg
8248,LeafScan,4616,Paliurus spina-christi Mill.,64341.jpg
8249,LeafScan,44462,Pittosporum tenuifolium Gaertn.,35054.jpg
8250,LeafScan,1331,Ostrya carpinifolia Scop.,87284.jpg
8251,LeafScan,8522,Acer campestre L.,97500.jpg
8252,LeafScan,30040,Cercis siliquastrum L.,59937.jpg
8253,LeafScan,2918,Gleditsia triacanthos L.,28459.jpg
8254,LeafScan,5634,Celtis australis L.,19474.jpg
8255,LeafScan,54,Cotinus coggygria Scop.,112243.jpg
8256,LeafScan,6367,Ruscus aculeatus L.,67512.jpg
8257,LeafScan,3279,Castanea sativa Mill.,70198.jpg
8258,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,20359.jpg
8259,LeafScan,3279,Castanea sativa Mill.,30079.jpg
8260,LeafScan,59,Rhus coriaria L.,17484.jpg
8261,LeafScan,8523,Acer monspessulanum L.,86240.jpg
8262,LeafScan,661,Cichorium intybus L.,34471.jpg
8263,LeafScan,4721,Crataegus monogyna Jacq.,50292.jpg
8264,LeafScan,30131,Fraxinus excelsior L.,100286.jpg
8265,LeafScan,1328,Carpinus betulus L.,85044.jpg
8266,LeafScan,12,Acer saccharinum L.,75176.jpg
8267,LeafScan,4620,Rhamnus cathartica L.,66580.jpg
8268,LeafScan,6367,Ruscus aculeatus L.,33581.jpg
8269,LeafScan,3505,Juglans nigra L.,20312.jpg
8270,LeafScan,4379,Punica granatum L.,55601.jpg
8271,LeafScan,4842,Prunus mahaleb L.,7388.jpg
8272,LeafScan,3750,Laurus nobilis L.,8903.jpg
8273,LeafScan,1973,Viburnum tinus L.,1970.jpg
8274,LeafScan,30056,Cornus sanguinea L.,62020.jpg
8275,LeafScan,30108,Erodium malacoides (L.) L'Hér.,51128.jpg
8276,LeafScan,3750,Laurus nobilis L.,27788.jpg
8277,LeafScan,329,Hedera helix L.,101114.jpg
8278,LeafScan,30126,Ficus carica L.,40270.jpg
8279,LeafScan,8631,Antirrhinum majus L.,79208.jpg
8280,LeafScan,3124,Robinia pseudoacacia L.,30366.jpg
8281,LeafScan,3797,Liriodendron tulipifera L.,97680.jpg
8282,LeafScan,5131,Populus tremula L.,10442.jpg
8283,LeafScan,2641,Elaeagnus angustifolia L.,59156.jpg
8284,LeafScan,4996,Sorbus torminalis (L.) Crantz,58093.jpg
8285,LeafScan,2689,Euphorbia characias L.,4710.jpg
8286,LeafScan,3282,Quercus cerris L.,112341.jpg
8287,LeafScan,7305,Juniperus oxycedrus L.,89499.jpg
8288,LeafScan,14899,Viburnum lantana L.,56094.jpg
8289,LeafScan,11,Acer pseudoplatanus L.,95203.jpg
8290,LeafScan,5128,Populus nigra L.,88811.jpg
8291,LeafScan,5714,Vitex agnus-castus L.,106360.jpg
8292,LeafScan,3750,Laurus nobilis L.,2339.jpg
8293,LeafScan,13559,Prunus serrulata Lindl.,37785.jpg
8294,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,38417.jpg
8295,LeafScan,2918,Gleditsia triacanthos L.,66486.jpg
8296,LeafScan,30056,Cornus sanguinea L.,26768.jpg
8297,LeafScan,4379,Punica granatum L.,88085.jpg
8298,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,9572.jpg
8299,LeafScan,30713,Quercus palustris Münchh.,16193.jpg
8300,LeafScan,42933,Photinia serrulata Lindl.,52525.jpg
8301,LeafScan,3506,Juglans regia L.,102187.jpg
8302,LeafScan,3750,Laurus nobilis L.,94589.jpg
8303,LeafScan,1842,Buxus sempervirens L.,41601.jpg
8304,LeafScan,6367,Ruscus aculeatus L.,95535.jpg
8305,LeafScan,1328,Carpinus betulus L.,89332.jpg
8306,LeafScan,1842,Buxus sempervirens L.,40032.jpg
8307,LeafScan,4843,Prunus padus L.,92203.jpg
8308,LeafScan,1842,Buxus sempervirens L.,105292.jpg
8309,LeafScan,1948,Capparis spinosa L.,42749.jpg
8310,LeafScan,29917,Tilia dasystyla Stev.,95968.jpg
8311,LeafScan,5771,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,109148.jpg
8312,LeafScan,4617,Rhamnus alaternus L.,23880.jpg
8313,LeafScan,13623,Quercus pubescens Willd.,107138.jpg
8314,LeafScan,1948,Capparis spinosa L.,75677.jpg
8315,LeafScan,4763,Crataegus germanica (L.) Kuntze,87937.jpg
8316,LeafScan,14872,Ulmus minor Mill.,47510.jpg
8317,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,386.jpg
8318,LeafScan,5602,Daphne cneorum L.,12109.jpg
8319,LeafScan,3288,Quercus ilex L.,23831.jpg
8320,LeafScan,13798,Rhus typhina L.,44069.jpg
8321,LeafScan,1948,Capparis spinosa L.,48590.jpg
8322,LeafScan,55,Pistacia lentiscus L.,34828.jpg
8323,LeafScan,3958,Phillyrea angustifolia L.,34153.jpg
8324,LeafScan,329,Hedera helix L.,110869.jpg
8325,LeafScan,8522,Acer campestre L.,64493.jpg
8326,LeafScan,1325,Betula pendula Roth,105500.jpg
8327,LeafScan,4379,Punica granatum L.,64077.jpg
8328,LeafScan,14563,Sonchus asper (L.) Hill,21481.jpg
8329,LeafScan,3506,Juglans regia L.,104446.jpg
8330,LeafScan,4847,Prunus spinosa L.,21141.jpg
8331,LeafScan,2848,Colutea arborescens L.,25020.jpg
8332,LeafScan,329,Hedera helix L.,14534.jpg
8333,LeafScan,1842,Buxus sempervirens L.,66135.jpg
8334,LeafScan,1329,Corylus avellana L.,14105.jpg
8335,LeafScan,29924,Acer negundo L.,23716.jpg
8336,LeafScan,30221,Lunaria annua L.,92877.jpg
8337,LeafScan,13798,Rhus typhina L.,78615.jpg
8338,LeafScan,14872,Ulmus minor Mill.,80259.jpg
8339,LeafScan,4719,Crataegus laevigata (Poir.) DC.,61922.jpg
8340,LeafScan,4617,Rhamnus alaternus L.,67159.jpg
8341,LeafScan,3288,Quercus ilex L.,10154.jpg
8342,LeafScan,30122,Fagus sylvatica L.,65412.jpg
8343,LeafScan,29926,Acer platanoides L.,37656.jpg
8344,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,39139.jpg
8345,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,22086.jpg
8346,LeafScan,8524,Acer opalus Mill.,78030.jpg
8347,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,80806.jpg
8348,LeafScan,54,Cotinus coggygria Scop.,89112.jpg
8349,LeafScan,6367,Ruscus aculeatus L.,39688.jpg
8350,LeafScan,5634,Celtis australis L.,2298.jpg
8351,LeafScan,5602,Daphne cneorum L.,99984.jpg
8352,LeafScan,4843,Prunus padus L.,48683.jpg
8353,LeafScan,4840,Prunus laurocerasus L.,29570.jpg
8354,LeafScan,4616,Paliurus spina-christi Mill.,32701.jpg
8355,LeafScan,2631,Diospyros kaki L.f.,56374.jpg
8356,LeafScan,5124,Populus alba L.,15779.jpg
8357,LeafScan,2394,Cistus albidus L.,28674.jpg
8358,LeafScan,3282,Quercus cerris L.,58541.jpg
8359,LeafScan,4842,Prunus mahaleb L.,95438.jpg
8360,LeafScan,3956,Olea europaea L.,71748.jpg
8361,LeafScan,2631,Diospyros kaki L.f.,100749.jpg
8362,LeafScan,4616,Paliurus spina-christi Mill.,109163.jpg
8363,LeafScan,5623,Tilia cordata Mill.,49895.jpg
8364,LeafScan,1331,Ostrya carpinifolia Scop.,56869.jpg
8365,LeafScan,2631,Diospyros kaki L.f.,31973.jpg
8366,LeafScan,1842,Buxus sempervirens L.,70512.jpg
8367,LeafScan,3958,Phillyrea angustifolia L.,21399.jpg
8368,LeafScan,30129,Frangula dodonei Ard.,23253.jpg
8369,LeafScan,3288,Quercus ilex L.,95101.jpg
8370,LeafScan,14872,Ulmus minor Mill.,81081.jpg
8371,LeafScan,4616,Paliurus spina-christi Mill.,111068.jpg
8372,LeafScan,3750,Laurus nobilis L.,59347.jpg
8373,LeafScan,59,Rhus coriaria L.,95390.jpg
8374,LeafScan,14872,Ulmus minor Mill.,92531.jpg
8375,LeafScan,4379,Punica granatum L.,10889.jpg
8376,LeafScan,2648,Arbutus unedo L.,82217.jpg
8377,LeafScan,5128,Populus nigra L.,83183.jpg
8378,LeafScan,3288,Quercus ilex L.,4201.jpg
8379,LeafScan,5128,Populus nigra L.,5803.jpg
8380,LeafScan,29926,Acer platanoides L.,72918.jpg
8381,LeafScan,3291,Quercus petraea Liebl.,66701.jpg
8382,LeafScan,5634,Celtis australis L.,64344.jpg
8383,LeafScan,4719,Crataegus laevigata (Poir.) DC.,85484.jpg
8384,LeafScan,5602,Daphne cneorum L.,39940.jpg
8385,LeafScan,4379,Punica granatum L.,3840.jpg
8386,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,113089.jpg
8387,LeafScan,30122,Fagus sylvatica L.,70108.jpg
8388,LeafScan,4460,Anemone hepatica L.,67000.jpg
8389,LeafScan,1329,Corylus avellana L.,44275.jpg
8390,LeafScan,8522,Acer campestre L.,80564.jpg
8391,LeafScan,3958,Phillyrea angustifolia L.,10415.jpg
8392,LeafScan,8522,Acer campestre L.,55956.jpg
8393,LeafScan,1328,Carpinus betulus L.,67200.jpg
8394,LeafScan,8775,Betula utilis D.Don,68257.jpg
8395,LeafScan,30087,Diplotaxis erucoides (L.) DC.,75107.jpg
8396,LeafScan,2918,Gleditsia triacanthos L.,105529.jpg
8397,LeafScan,3849,Morus alba L.,65045.jpg
8398,LeafScan,7305,Juniperus oxycedrus L.,97343.jpg
8399,LeafScan,14572,Sorbus intermedia (Ehrh.) Pers.,85542.jpg
8400,LeafScan,4617,Rhamnus alaternus L.,103639.jpg
8401,LeafScan,329,Hedera helix L.,5169.jpg
8402,LeafScan,329,Hedera helix L.,47307.jpg
8403,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,98747.jpg
8404,LeafScan,3750,Laurus nobilis L.,39911.jpg
8405,LeafScan,8523,Acer monspessulanum L.,95679.jpg
8406,LeafScan,2631,Diospyros kaki L.f.,100579.jpg
8407,LeafScan,1842,Buxus sempervirens L.,64783.jpg
8408,LeafScan,1329,Corylus avellana L.,2755.jpg
8409,LeafScan,6367,Ruscus aculeatus L.,69310.jpg
8410,LeafScan,4827,Prunus avium (L.) L.,48046.jpg
8411,LeafScan,30040,Cercis siliquastrum L.,93069.jpg
